symbol,timeframe,open_time,close_time,available_at,open,high,low,close,volume,matrix_source,matrix_vwma,matrix_upper,matrix_lower,matrix_trend,matrix_flip,matrix_long_flip,matrix_short_flip,matrix_distance_to_vwma_pct,matrix_channel_width_pct,flip_type,ret_1h_bps,mfe_long_1h_bps,mae_long_1h_bps,long_stop_hit_1h,long_take_hit_1h,short_stop_hit_1h,short_take_hit_1h,ret_2h_bps,mfe_long_2h_bps,mae_long_2h_bps,long_stop_hit_2h,long_take_hit_2h,short_stop_hit_2h,short_take_hit_2h,ret_4h_bps,mfe_long_4h_bps,mae_long_4h_bps,long_stop_hit_4h,long_take_hit_4h,short_stop_hit_4h,short_take_hit_4h
BTCUSDT,1h,2026-05-12 02:00:00+00:00,2026-05-12 02:59:59.999000+00:00,2026-05-12 02:59:59.999000+00:00,81148.4,81298.9,81030.1,81223.5,3004.215,81175.225,81310.30911931967,81310.30911931967,81192.57659913083,-1,1,0,1,-0.16613406194464497,0.14500404485267016,LONG_TO_SHORT,-24.032453661809726,3.902811378480031,-28.883266542318875,0.0,0.0,0.0,0.0,-3.5211484361064027,5.749567551263102,-31.899634957863743,0.0,0.0,0.0,0.0,-28.76014946413319,5.749567551263102,-31.899634957863743,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-05-13 09:00:00+00:00,2026-05-13 09:59:59.999000+00:00,2026-05-13 09:59:59.999000+00:00,81160.9,81270.2,81094.0,81255.5,4233.662,81195.15,80618.76270946792,81042.91105368208,80574.0772907773,1,1,1,0,0.7149542751099247,0.5818667475555817,SHORT_TO_LONG,-60.217462202558636,1.3660613743082806,-60.51282682402959,1.0,0.0,0.0,1.0,-97.888758299437,1.3660613743082806,-99.87016263514504,1.0,0.0,0.0,1.0,-201.53712671757694,1.3660613743082806,-211.12417005618056,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-13 12:00:00+00:00,2026-05-13 12:59:59.999000+00:00,2026-05-13 12:59:59.999000+00:00,80460.0,80558.0,79801.1,80160.1,15655.334,80244.8,80680.06470152689,80762.00711939852,80574.0772907773,-1,1,0,1,-0.5394947353316248,0.23323857367054668,LONG_TO_SHORT,-67.63963617809954,19.523428738237314,-77.35768792703657,1.0,0.0,0.0,1.0,-53.991948612839295,19.523428738237314,-90.86815011458471,1.0,0.0,0.0,1.0,-136.05272448512505,19.523428738237314,-180.42642162372613,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-14 14:00:00+00:00,2026-05-14 14:59:59.999000+00:00,2026-05-14 14:59:59.999000+00:00,79660.9,81000.0,79514.5,80929.5,23977.504,80276.225,79695.78527366863,80013.6688127154,79379.71054718435,1,1,1,0,0.7283192258388471,0.7986401829397138,SHORT_TO_LONG,39.046330448107014,42.098369568575045,-22.98296665616317,0.0,0.0,0.0,0.0,112.41883367622441,117.18841707906158,-22.98296665616317,0.0,1.0,1.0,0.0,74.18802785140066,132.15205827294074,-22.98296665616317,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-05-15 13:00:00+00:00,2026-05-15 13:59:59.999000+00:00,2026-05-15 13:59:59.999000+00:00,80349.8,80349.8,78638.8,78727.8,37417.044,79516.55,80524.11729806857,81166.60036969035,80433.13487938573,-1,1,0,1,-1.2512615249651748,0.9118946953944995,LONG_TO_SHORT,49.89343027494763,75.89441086884196,-14.96294828510436,0.0,1.0,1.0,0.0,49.563178445224395,77.49486204364774,-14.96294828510436,0.0,1.0,1.0,0.0,89.4601398743533,95.01091101237424,-14.96294828510436,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-05-17 19:00:00+00:00,2026-05-17 19:59:59.999000+00:00,2026-05-17 19:59:59.999000+00:00,78226.2,78432.0,78172.2,78369.0,2074.009,78299.85,78091.09655212265,78234.61345782554,78013.44580272849,1,1,1,0,0.26732042075761075,0.28349940554648345,SHORT_TO_LONG,-17.736605035154618,3.1772767293181126,-20.428996159196355,0.0,0.0,0.0,0.0,-0.45936531026358196,10.718523906136923,-22.764103153031236,0.0,0.0,0.0,0.0,-119.76674450356772,10.718523906136923,-217.3053120494073,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-17 23:00:00+00:00,2026-05-17 23:59:59.999000+00:00,2026-05-17 23:59:59.999000+00:00,77961.7,77970.0,76666.0,77430.4,24982.54,77507.025,77940.41750896283,78159.25849284754,77940.41750896283,-1,1,0,1,-0.5560561808807263,0.2807798455269461,LONG_TO_SHORT,-32.89405711451754,2.8800057858413552,-71.72893333884267,1.0,0.0,0.0,1.0,-44.6723767409174,2.8800057858413552,-94.32987560441308,1.0,0.0,0.0,1.0,-68.50022730090389,2.8800057858413552,-98.35930073975985,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-19 17:00:00+00:00,2026-05-19 17:59:59.999000+00:00,2026-05-19 17:59:59.999000+00:00,76858.4,76992.6,76720.5,76821.2,4679.182,76848.175,76798.83849268171,76828.10406027976,76677.06818013101,1,1,1,0,0.0642412154748806,0.196976597740961,SHORT_TO_LONG,-7.419826818638731,12.353360791033108,-15.152067398060964,0.0,0.0,0.0,0.0,-5.3631028934719716,28.781117712299853,-15.152067398060964,0.0,0.0,0.0,0.0,15.776894919630191,28.781117712299853,-15.152067398060964,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-05-21 13:00:00+00:00,2026-05-21 13:59:59.999000+00:00,2026-05-21 13:59:59.999000+00:00,77244.1,77322.0,76696.7,77090.1,10674.628999999999,77088.225,77561.43225315852,77627.51938585943,77216.04016647852,-1,1,0,1,-0.6101063884611846,0.5328934486847015,LONG_TO_SHORT,-18.95184984842535,16.850412698905526,-44.88254652672663,0.0,0.0,0.0,0.0,17.408201571926796,37.4886010006481,-44.88254652672663,0.0,0.0,0.0,0.0,96.12129183903085,126.306750153391,-44.88254652672663,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-05-21 20:00:00+00:00,2026-05-21 20:59:59.999000+00:00,2026-05-21 20:59:59.999000+00:00,77657.1,77772.2,77602.7,77671.4,1433.181,77675.85,77492.53094437961,77627.51938585943,77447.50352351615,1,1,1,0,0.23656351571736955,0.23243597811855032,SHORT_TO_LONG,-4.531912647383063,13.621487445829583,-8.638958484074033,0.0,0.0,0.0,0.0,-10.53154700442982,13.621487445829583,-20.36785740954783,0.0,0.0,0.0,0.0,-42.061814258529395,13.621487445829583,-43.52953596819309,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-05-22 07:00:00+00:00,2026-05-22 07:59:59.999000+00:00,2026-05-22 07:59:59.999000+00:00,77386.0,77514.5,77237.1,77366.9,3924.108,77376.125,77390.90920968995,77619.8158459402,77381.34743979976,-1,1,0,1,-0.019103289832012038,0.3081729822887347,LONG_TO_SHORT,-16.712573464877643,17.940488761989393,-25.450160210631623,0.0,0.0,0.0,0.0,-12.55058687888333,17.940488761989393,-26.639299235201584,0.0,0.0,0.0,0.0,3.6061933462505635,17.940488761989393,-29.547519675725553,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-05-23 20:00:00+00:00,2026-05-23 20:59:59.999000+00:00,2026-05-23 20:59:59.999000+00:00,75949.5,77284.2,75913.9,77246.9,20428.29,76598.625,75351.45145387277,76516.41292712082,75127.68287088949,1,1,1,0,1.6551420338474898,1.8484931295138285,SHORT_TO_LONG,-60.70146504260965,23.31485146976897,-95.95207056852684,1.0,0.0,0.0,1.0,-89.82884750067588,23.31485146976897,-114.4382493019136,1.0,0.0,0.0,1.0,-56.23526639903953,23.31485146976897,-114.4382493019136,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-26 01:00:00+00:00,2026-05-26 01:59:59.999000+00:00,2026-05-26 01:59:59.999000+00:00,76750.1,76879.2,76550.0,76717.8,4014.825,76724.275,77348.26335357659,77428.68496946307,76822.48898749892,-1,1,0,1,-0.8067257447322396,0.7890866202770352,LONG_TO_SHORT,-11.353297409467666,9.411114500155193,-31.961291903573887,0.0,0.0,0.0,0.0,-11.574888748113743,9.411114500155193,-36.99271876930865,0.0,0.0,0.0,0.0,22.09395994150043,30.266769902160817,-36.99271876930865,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-05-29 10:00:00+00:00,2026-05-29 10:59:59.999000+00:00,2026-05-29 10:59:59.999000+00:00,73707.8,73709.3,73556.1,73601.9,2012.414,73643.775,73467.57360698498,73580.7676481751,73220.7758046886,1,1,1,0,0.23983559598361737,0.49165259385772764,SHORT_TO_LONG,-20.964132719398787,8.206309891458652,-40.32504595669284,0.0,0.0,0.0,0.0,-46.45260516372485,8.206309891458652,-59.22401459744875,1.0,0.0,0.0,1.0,-72.83779358956633,8.206309891458652,-158.40623679551635,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-29 13:00:00+00:00,2026-05-29 13:59:59.999000+00:00,2026-05-29 13:59:59.999000+00:00,73260.1,73320.0,72866.0,73114.6,10431.33,73140.175,73494.5808808353,73544.47637828844,73220.7758046886,-1,1,0,1,-0.48222042576164803,0.44208842373274493,LONG_TO_SHORT,-6.674453529117441,12.610340479193294,-92.81320009957072,1.0,0.0,0.0,1.0,90.37866582050525,145.30613584701203,-92.81320009957072,1.0,1.0,1.0,1.0,114.84710304097811,161.18531729640839,-92.81320009957072,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-05-29 16:00:00+00:00,2026-05-29 16:59:59.999000+00:00,2026-05-29 16:59:59.999000+00:00,73775.4,74124.0,73528.5,74022.0,10671.356,73862.475,73444.9112057262,73544.47637828844,73220.7758046886,1,1,1,0,0.5685401308528792,0.44208842373274493,SHORT_TO_LONG,-9.145929588499913,36.62424684553356,-19.710356380534535,0.0,0.0,0.0,0.0,-91.72948582853779,36.62424684553356,-130.25857177595856,1.0,0.0,0.0,1.0,-50.94431385263887,36.62424684553356,-130.25857177595856,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-05-31 15:00:00+00:00,2026-05-31 15:59:59.999000+00:00,2026-05-31 15:59:59.999000+00:00,73570.2,73745.6,73550.2,73613.5,1798.301,73619.875,73878.67255984475,73967.02678108701,73700.75407770617,-1,1,0,1,-0.3503007713560602,0.3612889809785358,LONG_TO_SHORT,-15.431952019671069,11.383781507467994,-37.05841999089854,0.0,0.0,0.0,0.0,9.210267138499706,12.293940649472646,-37.05841999089854,0.0,0.0,0.0,0.0,-12.443369762340506,12.293940649472646,-37.05841999089854,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-06-07 01:00:00+00:00,2026-06-07 01:59:59.999000+00:00,2026-06-07 01:59:59.999000+00:00,60748.2,61641.4,60720.9,61452.5,13447.678,61140.75,60836.2202062015,60886.1089965752,60666.827788642535,1,1,1,0,0.5005731663905388,0.36145158058473736,SHORT_TO_LONG,2.717546072168453,14.25491233066234,-49.22501118750255,0.0,0.0,0.0,0.0,35.57218990277056,50.67328424392947,-49.22501118750255,0.0,1.0,1.0,0.0,41.77210040275048,110.57320694845663,-49.22501118750255,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-09 09:00:00+00:00,2026-06-09 09:59:59.999000+00:00,2026-06-09 09:59:59.999000+00:00,62817.0,62923.7,62555.5,62682.5,5482.787,62744.675,63256.981652642586,63420.13259118099,62984.202906436425,-1,1,0,1,-0.8098815960833616,0.6921254292796997,LONG_TO_SHORT,10.768555817013414,19.17600606229808,-19.39935388665104,0.0,0.0,0.0,0.0,-0.4945558967817121,19.17600606229808,-35.895186056714714,0.0,0.0,0.0,0.0,-69.89191560642927,29.625493558806948,-88.94029434052597,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-06-10 15:00:00+00:00,2026-06-10 15:59:59.999000+00:00,2026-06-10 15:59:59.999000+00:00,62170.9,62840.2,61814.0,62604.8,18864.285,62357.475000000006,61661.3069956608,62117.05090117335,61455.285842381476,1,1,1,0,1.129019215223881,1.0768236608469373,SHORT_TO_LONG,-65.53810570435581,1.9647055816807146,-113.98487016969993,1.0,0.0,0.0,1.0,-105.47114598241758,1.9647055816807146,-157.94316090779083,1.0,0.0,0.0,1.0,-111.18955735023638,1.9647055816807146,-168.1660192189738,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-06-10 22:00:00+00:00,2026-06-10 22:59:59.999000+00:00,2026-06-10 22:59:59.999000+00:00,61327.4,61547.9,61068.6,61353.2,7637.894,61324.274999999994,61694.68771310602,61843.7839776174,61455.285842381476,-1,1,0,1,-0.6003964471439138,0.632163905692873,LONG_TO_SHORT,21.270284190555433,37.30856744228461,-35.434174582580354,0.0,0.0,0.0,0.0,71.94408767594807,98.21818584849763,-35.434174582580354,0.0,1.0,1.0,0.0,123.9218166289624,162.46911326548653,-35.434174582580354,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-11 01:00:00+00:00,2026-06-11 01:59:59.999000+00:00,2026-06-11 01:59:59.999000+00:00,61794.6,62350.0,61793.5,62180.3,6360.787,62029.600000000006,61721.61477211469,61721.61477211469,61455.285842381476,1,1,1,0,0.4989908786774855,0.43337025624823333,SHORT_TO_LONG,-10.742952349860335,15.760618716860186,-43.22912562338965,0.0,0.0,0.0,0.0,76.74456379271221,119.28215206423954,-43.22912562338965,0.0,1.0,1.0,0.0,64.55420768314069,119.28215206423954,-43.22912562338965,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-14 17:00:00+00:00,2026-06-14 17:59:59.999000+00:00,2026-06-14 17:59:59.999000+00:00,63913.8,64000.0,63650.0,63706.1,5470.458,63817.475,64274.238090404775,64384.26484596139,64025.16125691428,-1,1,0,1,-0.7106472265953845,0.560878851372415,LONG_TO_SHORT,12.212331315211156,13.468098031428344,-8.664790341897932,0.0,0.0,0.0,0.0,11.176323774333419,19.58996077298769,-8.664790341897932,0.0,0.0,0.0,0.0,247.74707602568614,305.4495566358639,-8.664790341897932,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-14 21:00:00+00:00,2026-06-14 21:59:59.999000+00:00,2026-06-14 21:59:59.999000+00:00,63978.2,65652.0,63973.4,65284.4,27695.963,64722.0,64353.116447938184,64384.26484596139,64135.227052778624,1,1,1,0,0.5732178524100684,0.38830110163612375,SHORT_TO_LONG,16.0528395757642,41.449412110703406,-56.09303294508372,1.0,0.0,0.0,1.0,63.981594377831016,75.14812114379544,-56.09303294508372,1.0,1.0,1.0,1.0,30.359473319812036,91.23159590958885,-56.09303294508372,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-06-16 14:00:00+00:00,2026-06-16 14:59:59.999000+00:00,2026-06-16 14:59:59.999000+00:00,66012.8,66239.3,65328.8,65630.2,15588.828,65802.77500000001,66234.4301109431,66491.3176164438,66232.00808116325,-1,1,0,1,-0.6517080470384684,0.3915169459497436,LONG_TO_SHORT,32.241254788192286,53.527187179074346,-7.648917723852566,0.0,1.0,1.0,0.0,15.328309223499037,53.527187179074346,-7.648917723852566,0.0,1.0,1.0,0.0,29.28529853634343,93.84399255220943,-7.648917723852566,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-19 23:00:00+00:00,2026-06-19 23:59:59.999000+00:00,2026-06-19 23:59:59.999000+00:00,63287.8,63645.0,63250.0,63512.6,5223.884,63423.85,62891.697695534975,63164.493248168845,62685.87554799284,1,1,1,0,0.8461407848158631,0.7635176122084752,SHORT_TO_LONG,-2.4876953549368697,38.512043279601556,-12.218048072351051,0.0,0.0,0.0,0.0,6.0302994996264125,38.512043279601556,-22.688411433321455,0.0,0.0,0.0,0.0,-11.352078170315805,38.512043279601556,-36.07158264659294,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-06-21 21:00:00+00:00,2026-06-21 21:59:59.999000+00:00,2026-06-21 21:59:59.999000+00:00,63824.8,63950.0,63475.3,63778.2,7220.217,63757.075,64126.34032511824,64196.55805947545,63820.982702880465,-1,1,0,1,-0.5758403227848041,0.5884825659038917,LONG_TO_SHORT,-0.45470082253751265,9.689831321675335,-36.87780464171064,0.0,0.0,0.0,0.0,-77.0012323960223,9.689831321675335,-87.52206866923129,1.0,0.0,0.0,1.0,124.85457413348166,158.3299622755119,-87.52206866923129,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-06-22 01:00:00+00:00,2026-06-22 01:59:59.999000+00:00,2026-06-22 01:59:59.999000+00:00,63867.3,64788.0,63818.0,64574.5,16112.153,64261.95,64005.69847523488,64196.55805947545,63943.381802244956,1,1,1,0,0.40035736015640033,0.39593817232481676,SHORT_TO_LONG,-53.89124189889238,10.71630442357252,-55.8579625084199,1.0,0.0,0.0,1.0,-99.01741399468867,10.71630442357252,-111.09648545478467,1.0,0.0,0.0,1.0,-54.975261132490516,10.71630442357252,-114.76666485996768,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-06-22 23:00:00+00:00,2026-06-22 23:59:59.999000+00:00,2026-06-22 23:59:59.999000+00:00,63948.5,64030.7,63843.8,63990.2,3364.757,63953.3,64639.295691030435,64645.10682344361,64006.87545991273,-1,1,0,1,-1.0612672735628603,0.9971293848433538,LONG_TO_SHORT,20.190591684352555,21.847095336473554,-29.223224806298465,0.0,0.0,0.0,0.0,21.096980475134863,39.474794577920576,-29.223224806298465,0.0,0.0,0.0,0.0,7.3605020768807705,40.16239986748049,-29.223224806298465,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-06-26 16:00:00+00:00,2026-06-26 16:59:59.999000+00:00,2026-06-26 16:59:59.999000+00:00,60296.9,60580.0,59933.1,60017.8,13029.495,60206.95,59664.732297268965,59973.76524736388,59473.17926025377,1,1,1,0,0.9087742152759981,0.8417003989639626,SHORT_TO_LONG,-2.9657868165777757,43.103879182508905,-16.061901635848752,0.0,0.0,0.0,0.0,-61.46509868738992,43.103879182508905,-81.15925608736197,1.0,0.0,0.0,1.0,-53.83402923799352,43.103879182508905,-81.15925608736197,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-06-28 05:00:00+00:00,2026-06-28 05:59:59.999000+00:00,2026-06-28 05:59:59.999000+00:00,60108.0,60112.3,59714.8,59956.6,5438.2,59972.925,60359.83573279804,60424.574718741795,60062.281443361106,-1,1,0,1,-0.641006934662347,0.6031959936825482,LONG_TO_SHORT,2.234949947128584,10.574315421487679,-30.638828752796996,0.0,0.0,0.0,0.0,39.34512630803022,48.45171340603027,-30.638828752796996,0.0,0.0,0.0,0.0,45.59965041379898,97.85411447613912,-30.638828752796996,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-06-29 17:00:00+00:00,2026-06-29 17:59:59.999000+00:00,2026-06-29 17:59:59.999000+00:00,59870.9,60666.6,59870.9,60396.0,17431.193,60201.1,59759.358686832195,59794.989366350135,59645.248582449254,1,1,1,0,0.7392002238222561,0.25105232597679716,SHORT_TO_LONG,-19.96820981521985,17.236240810649672,-40.69805947413796,0.0,0.0,0.0,0.0,2.2021325915622114,23.842638585336307,-44.47314391681556,0.0,0.0,0.0,0.0,9.752301476919634,28.0813298893956,-44.47314391681556,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-06-30 04:00:00+00:00,2026-06-30 04:59:59.999000+00:00,2026-06-30 04:59:59.999000+00:00,59596.1,59672.1,59400.0,59458.3,8066.536,59531.625,59900.32730834701,59930.12044850086,59654.72042985563,-1,1,0,1,-0.6155263667409594,0.4616567082382783,LONG_TO_SHORT,28.490555565832132,29.466029133022875,-21.712696124848165,0.0,0.0,0.0,0.0,19.0721900895241,40.46533452856771,-21.712696124848165,0.0,0.0,0.0,0.0,-29.01192936898611,40.46533452856771,-50.33779976891361,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-01 14:00:00+00:00,2026-07-01 14:59:59.999000+00:00,2026-07-01 14:59:59.999000+00:00,59463.0,60067.9,59239.9,59523.8,29537.612,59573.649999999994,58920.684859453824,58965.23279547664,58670.91075827159,1,1,1,0,1.1082103714573632,0.5016490001624074,SHORT_TO_LONG,99.90961598553838,167.36162677785993,-4.519200723072103,0.0,1.0,1.0,0.0,63.672010187520996,167.36162677785993,-4.519200723072103,0.0,1.0,1.0,0.0,103.77361660377727,167.36162677785993,-4.519200723072103,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-07-05 15:00:00+00:00,2026-07-05 15:59:59.999000+00:00,2026-07-05 15:59:59.999000+00:00,62785.2,62923.7,62646.9,62711.9,4065.907,62766.924999999996,62857.59720894308,62953.89546211086,62791.24341120023,-1,1,0,1,-0.14425019881317835,0.25903620007246,LONG_TO_SHORT,-15.929990958654106,5.37378073379946,-22.627284454784792,0.0,0.0,0.0,0.0,-17.636206206477212,14.04837040497764,-23.520256920934735,0.0,0.0,0.0,0.0,5.118645743471539,24.41322938708579,-23.520256920934735,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-07-05 22:00:00+00:00,2026-07-05 22:59:59.999000+00:00,2026-07-05 22:59:59.999000+00:00,63070.4,63979.3,62976.3,63717.1,20592.411,63435.775,62952.1251759339,62953.89546211086,62751.96212469967,1,1,1,0,0.768281964611095,0.32179605318143345,SHORT_TO_LONG,-15.6943740377391,42.93980736725267,-27.355293947778357,0.0,0.0,0.0,0.0,1.7734642662659006,42.93980736725267,-64.15860106627535,1.0,0.0,0.0,1.0,-45.82757219019684,42.93980736725267,-64.15860106627535,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-06 11:00:00+00:00,2026-07-06 11:59:59.999000+00:00,2026-07-06 11:59:59.999000+00:00,62797.7,62979.4,62461.4,62461.4,10912.522,62674.975,63171.106115782604,63240.52025808115,62751.96212469967,-1,1,0,1,-0.7853766481043967,0.7785543540624662,LONG_TO_SHORT,-116.51996272898147,0.9285734869846074,-129.58403109760596,1.0,0.0,0.0,1.0,-113.62217305407873,0.9285734869846074,-186.41913245620478,1.0,0.0,0.0,1.0,169.97697778147636,171.25776879800992,-186.41913245620478,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-07-06 16:00:00+00:00,2026-07-06 16:59:59.999000+00:00,2026-07-06 16:59:59.999000+00:00,63523.0,63850.0,63356.8,63710.4,21207.184,63610.049999999996,62765.39739274223,63240.52025808115,62665.75437193427,1,1,1,0,1.3457297210635266,0.9171929579520066,SHORT_TO_LONG,-22.790627589844846,41.98686556668996,-26.761721791104254,0.0,0.0,0.0,0.0,-5.446520505286712,41.98686556668996,-27.876139531379795,0.0,0.0,0.0,0.0,13.749717471558398,41.98686556668996,-27.876139531379795,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-07-08 02:00:00+00:00,2026-07-08 02:59:59.999000+00:00,2026-07-08 02:59:59.999000+00:00,63003.7,63037.1,62466.9,62951.3,13015.007,62864.75,63427.22011893792,63600.769529092046,62970.65516749933,-1,1,0,1,-0.8867961072283825,1.0006476189847957,LONG_TO_SHORT,-33.406776349337306,18.522254504671487,-45.32074794325158,0.0,0.0,0.0,0.0,-29.228943643737626,18.522254504671487,-48.8790541259676,0.0,0.0,0.0,0.0,-51.27773374020927,18.522254504671487,-82.03166574796694,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-09 07:00:00+00:00,2026-07-09 07:59:59.999000+00:00,2026-07-09 07:59:59.999000+00:00,62933.9,63286.5,62774.5,62973.7,11947.227,62992.149999999994,62181.84279095671,62852.017999878066,62009.17037692181,1,1,1,0,1.303125112852288,1.3592306070747684,SHORT_TO_LONG,-16.054321089598034,17.499368784112956,-23.96238429693609,0.0,0.0,0.0,0.0,-7.733387112397461,17.499368784112956,-35.03049685821158,0.0,0.0,0.0,0.0,-34.569987153366675,17.499368784112956,-61.97825441414339,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-11 23:00:00+00:00,2026-07-11 23:59:59.999000+00:00,2026-07-11 23:59:59.999000+00:00,64169.1,64223.2,63776.0,63783.0,6265.888,63987.825,64170.56593429738,64196.314507556686,64003.60954385916,-1,1,0,1,-0.2847737613604462,0.3010845248742955,LONG_TO_SHORT,3.1199535926496047,15.976043773420212,-19.691767398836156,0.0,0.0,0.0,0.0,50.64045278522444,56.94307260555309,-19.691767398836156,0.0,1.0,1.0,0.0,65.66012887446516,68.16863427559161,-19.691767398836156,0.0,1.0,1.0,0.0
BTCUSDT,1h,2026-07-12 19:00:00+00:00,2026-07-12 19:59:59.999000+00:00,2026-07-12 19:59:59.999000+00:00,64124.7,64248.0,64114.9,64201.9,1298.912,64172.375,63972.97832439801,64134.36203346316,63969.85641774961,1,1,1,0,0.311688904948082,0.2571611457735212,SHORT_TO_LONG,-5.202338248556648,3.9718450700054753,-9.392245400837718,0.0,0.0,0.0,0.0,-48.64342021030588,3.9718450700054753,-53.83018259584205,1.0,0.0,0.0,1.0,-70.38732498570899,3.9718450700054753,-88.4397502254608,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-12 22:00:00+00:00,2026-07-12 22:59:59.999000+00:00,2026-07-12 22:59:59.999000+00:00,63889.5,63895.8,63634.1,63855.0,6060.141,63818.6,63977.232001384975,64118.381616978346,63969.85641774961,-1,1,0,1,-0.24795071062396756,0.23217997904951826,LONG_TO_SHORT,-16.44350481559753,4.478897502153689,-25.36997885835057,0.0,0.0,0.0,0.0,29.253778090987392,87.19755696499965,-49.6437240623282,0.0,1.0,1.0,0.0,-79.89977292302774,87.19755696499965,-101.94972985670626,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-07-14 12:00:00+00:00,2026-07-14 12:59:59.999000+00:00,2026-07-14 12:59:59.999000+00:00,62810.3,63956.0,62756.5,63935.2,42323.953,63364.5,62709.60334856514,62957.79878879345,62352.17163151942,1,1,1,0,1.0443323134969873,0.9713008246979404,SHORT_TO_LONG,-20.708467323163894,35.50469850723825,-42.10513144558781,0.0,0.0,0.0,0.0,53.507301142408096,58.621854627811665,-60.248501607877984,1.0,1.0,1.0,1.0,120.23110899786138,158.72320724733768,-60.248501607877984,1.0,1.0,1.0,1.0
BTCUSDT,1h,2026-07-16 07:00:00+00:00,2026-07-16 07:59:59.999000+00:00,2026-07-16 07:59:59.999000+00:00,64749.9,64750.0,64005.6,64200.0,12271.054,64426.375,64947.12090424652,65006.986408461526,64732.691137555266,-1,1,0,1,-0.8017998288396333,0.42373531222947847,LONG_TO_SHORT,-16.09034267912812,21.80685358255552,-55.59190031152683,1.0,0.0,0.0,1.0,-21.21495327102707,21.80685358255552,-55.59190031152683,1.0,0.0,0.0,1.0,4.143302180685815,21.80685358255552,-55.59190031152683,1.0,0.0,0.0,1.0
BTCUSDT,1h,2026-07-18 02:00:00+00:00,2026-07-18 02:59:59.999000+00:00,2026-07-18 02:59:59.999000+00:00,63929.2,64014.9,63900.0,63931.5,1347.221,63943.9,63393.77931220874,63812.96226997175,63248.62108105008,1,1,1,0,0.8677833909885191,0.8922584860759253,SHORT_TO_LONG,9.072210099871914,10.057639817617758,-4.927148588723673,0.0,0.0,0.0,0.0,2.3149777496223045,10.057639817617758,-4.927148588723673,0.0,0.0,0.0,0.0,3.535033590640335,10.057639817617758,-5.818727857158645,0.0,0.0,0.0,0.0
BTCUSDT,1h,2026-07-20 05:00:00+00:00,2026-07-20 05:59:59.999000+00:00,2026-07-20 05:59:59.999000+00:00,64511.4,64536.1,64046.0,64101.7,9123.542,64298.8,64540.0950604242,64633.46769621094,64534.02100421844,-1,1,0,1,-0.3738684614553067,0.15409963681947136,LONG_TO_SHORT,-33.02564518569695,15.069803140947968,-57.03436882329105,1.0,0.0,0.0,1.0,23.135111861307678,28.673186514553972,-57.03436882329105,1.0,0.0,0.0,1.0,11.684557507836146,36.707294814335434,-57.03436882329105,1.0,0.0,0.0,1.0
